mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0006016731262207031,0.0004912640735369967,0.00020055770874023439,0.0004011154174804687,0.1,"{0: 1, 1: 1}",10,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0012032032012939454,0.00040082934354845087,0.0,0.0,0.1,"{0: 1, 1: 1}",10,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0012032032012939454,0.0007503290887128795,0.00040106773376464845,0.0004912056557950126,0.1,"{0: 1, 1: 1}",10,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0020052909851074217,0.000633842460783068,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",10,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.2052305172662957,-0.10592542826647522,0.0,-0.04109974682633939,0.1524985703326045,0.042140782501217125,0.11781811148073165,444
0.0004009723663330078,0.0004910888550235889,0.00020055770874023439,0.00040111541748046877,0.1,"{0: 1, 1: 1}",100,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.00040106773376464845,0.0004912056557950125,0.00020060539245605468,0.00040121078491210936,0.1,"{0: 1, 1: 1}",100,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0006015777587890625,0.0004911861909285556,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",100,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0004010200500488281,0.0004911472496225006,0.00040116310119628904,0.0004913225028443263,0.1,"{0: 1, 1: 1}",100,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.27735009811261446,0.05547001962252289,0.11094003924504578,419
0.0004009723663330078,0.0004910888550235889,0.000601816177368164,0.0004913810131214465,0.1,"{0: 1, 1: 1}",100,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.003609323501586914,0.001629309215476824,0.0008021831512451172,0.0004010916145960509,0.1,"{0: 1, 1: 1}",100,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
